,Label,System,X,Y,Name,NameText,ActiveWorld,Description,ButtonLabel,Map,ExitMap,Scale,PlanetRotation,RingColor,OrbitRing,SystemLevelType,PlanetLevelType,Event,EventCondition,EventFunction,EventParameter,EventTransition,EventTransitionParameter,EventMessage,VisibleConditional,VisibleFunction,VisibleParameter,UsableConditional,UsableFunction,UsableParameter,UsablePlanetConditional,UsablePlanetFunction,UsablePlanetParameter,ImageIndex,Shader,Horizon_Atmosphere_Intensity,Horizon_Atmosphere_Falloff,Bump_Amount,Atmosphere_Min,Atmosphere_Tile_U,Atmosphere_Tile_V,Atmosphere_Pan_Multiplier,Emissive_Twinkle_Multiplier,Normal_Map_Tile,City_Emissive_Tile,ContinentMask01,ContinentMask02,Continent_Texture,Ocean_Texture,AtmosphereMaster,City_Emissive,Normal_Map,Atmosphere_ColorR,Atmosphere_ColorG,Atmosphere_ColorB,Atmosphere_ColorA,Atmosphere_MixerR,Atmosphere_MixerG,Atmosphere_MixerB,Atmosphere_MixerA,Beach_ColorR,Beach_ColorG,Beach_ColorB,Beach_ColorA,City_Emissive_ColorR,City_Emissive_ColorG,City_Emissive_ColorB,City_Emissive_ColorA,City_Emissive_MixerR,City_Emissive_MixerG,City_Emissive_MixerB,City_Emissive_MixerA,Continent_ColorR,Continent_ColorG,Continent_ColorB,Continent_ColorA,Continent_Color_AltR,Continent_Color_AltG,Continent_Color_AltB,Continent_Color_AltA,Continent_Mask_MixerR,Continent_Mask_MixerG,Continent_Mask_MixerB,Continent_Mask_MixerA,Continent_Mask_Mixer02R,Continent_Mask_Mixer02G,Continent_Mask_Mixer02B,Continent_Mask_Mixer02A,Continent_Texture_MixerR,Continent_Texture_MixerG,Continent_Texture_MixerB,Continent_Texture_MixerA,Horizon_Atmosphere_ColorR,Horizon_Atmosphere_ColorG,Horizon_Atmosphere_ColorB,Horizon_Atmosphere_ColorA,Landmass_MixerR,Landmass_MixerG,Landmass_MixerB,Landmass_MixerA,Ocean_ColorR,Ocean_ColorG,Ocean_ColorB,Ocean_ColorA,Ocean_Color_AltR,Ocean_Color_AltG,Ocean_Color_AltB,Ocean_Color_AltA,Ocean_Texture_MixerR,Ocean_Texture_MixerG,Ocean_Texture_MixerB,Ocean_Texture_MixerA,Silt_ColorR,Silt_ColorG,Silt_ColorB,Silt_ColorA,SunColor0,SunColor1,SunColor2,Brightness0,Brightness1,Brightness2,Fringe_Bloom,Opacity,Corona_ColorR,Corona_ColorG,Corona_ColorB,Corona_ColorA
172,Planet04,35,0.83,0.55,166013,Farnuri,160204,166014,138062,-1,0,4.7,0,-1,1,0,1,Rigelre,0,0,1,0,0,,1,974,1,1,974,1,1,1471,1,-1,GXM_Planet_276,0.4,15,0.6,0,1,1,0.9,0.03,2,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal02,0.38891,0.238828,0.160444,0,0,1,0,0,0.047776,0.011126,0.000638,0,0,0,0,1,1,0,0,1,0.238828,0.154152,0.063815,0,0.020951,0.007155,0.025371,0,1,0,1,0,0.2,0,0,0,2,1,0,0,0.859174,0.891262,0.867136,0,1.3,1,0.8,1,0.051122,0.038473,0.024223,0,0,0,0,0,0,0,0,0,0.017936,0.009696,0.005522,0,13669900,16115367,5272203,20,5,50,0,2,0.88318,0.625345,0.12741,0
173,Planet05,35,0.32,0.08,166015,Antida,160205,166016,138062,-1,0,5.8,0,-1,1,0,1,Antida,0,0,1,0,0,,1,974,1,1,974,1,1,1472,1,-1,GXM_Planet_282,8,1,0,0.3,1,0.1,0.95,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere03,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,0.45908,0.715466,0.399293,0,2,2,1,0,0.011881,0.011881,0.011881,0,0,0,0,1,1,0,0,1,0.173439,0.041452,0.006585,0,0.88318,1,0.267358,0,0.517401,0,0.031551,0,0.039947,4,6,0,0.982826,0.982826,0.982826,0,0.353741,0.47044,0.796917,0,0.687031,0.160444,0.183549,1,0.006041,0.006041,0.006041,0,0.12753,0.12753,0.12753,0,0.965815,0.965815,0.965815,0,0.073828,0.022013,0.009696,0,13669900,7574504,13669900,0,1,400,0,3,0.88318,0.625345,0.12741,0
174,Planet06,35,0.41,0.39,135761,Asteroid Belt,160206,0,,-1,0,0.01,0,-1,2,0,0,,0,0,1,0,0,,1,975,1,1,975,1,1,975,1,-1,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
175,Planet01,36,0.58,0.36,165694,Chasca,160301,165695,136217,81,0,4.6,0,-1,1,0,1,Land,0,0,1,0,0,,1,974,1,1,974,1,0,2507,0,53,GXM_Planet_084,5,1,0.55,0,1,1,0.9,0,1,0,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,0.579547,1,0.493616,0,1,1,1,0,0.012664,0.006585,0.002263,0,1,0.948965,0.442323,0,1,0,0,1,0.425905,0.176774,0.016068,0,0.585973,0.867136,0.579547,0,0.022013,0.024223,0.024223,0,0.6,13,0,0,1,1,1,0,0.729919,0.68002,0.353741,0,0.8,0.019918,0.193972,1,0.230998,0.020951,0.008373,0,0.139022,0.016988,0.019918,0,0.982826,1,1,0,0.022013,0.000992,0.001202,0,13669900,7574504,13669900,0,5,400,0,2,0.080219,0.173439,0.267358,0
176,Planet02,36,0.37,0.52,165948,Inti,160302,165949,,-1,0,4.7,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_297,19,1,0.6,0,1,1,0,0.03,0.4,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal02,1,1,1,0,0,0.2,0,0,0.493616,0.493616,0.493616,0,0,0.002586,0.002586,0,1,0,0,1,0.012664,0.009696,0.007155,0,0.891262,0.891262,0.891262,0,0.63878,0.68002,0.827726,0,0.044553,0,0,0,0.082414,0.082414,0.082414,0,0.089194,0.139022,0.124741,0,0.116576,0.116576,0.116576,0,0.009021,0.012664,0.041452,0,0.03423,0.051122,0.368591,0,0,0,0,0,0.133209,0.130352,0.12753,0,13669900,7574504,13669900,0,0,400,0,2,0.080219,0.173439,0.267358,0
177,Planet03,36,0.39,0.27,165950,Apo,160303,165951,,-1,0,4.6,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_300,11,1,0.55,0,1,1,0.95,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere03,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,0.511398,0.659224,0.415148,0,0.5,0,3,0,0.044553,0.013473,0.013473,0,0,0,0,1,1,0,0,1,0.173439,0.041452,0.006585,0,0.88318,1,0.267358,0,0.5,0.5,0.5,0,0,0.5,0.5,0,0.982826,0.982826,0.982826,0,0.63878,0.708298,0.56681,0,0.3,0.3,0.3,1,0.166872,0.051122,0.003303,0,0.12753,0.12753,0.12753,0,0.965815,0.965815,0.965815,0,0.011881,0.011881,0.011881,0,13442333,16115367,13442333,30,2,30,5,5,0.88318,0.625345,0.124741,0
178,Planet04,36,0.83,0.6,165952,Illapa,160304,165953,,-1,0,5.7,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_295,0,1,0,0.2,1,0.1,1.05,0,1,0,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,10,10,10,0,0,2,0,0,0.14198,0.025371,0.009696,0,0.334458,1,0.982826,0,1,0,0,1,0.071761,0.078057,0.017936,0,0.940601,0.940601,0.940601,0,0.63878,0.68002,0.827726,0,0.044553,0,0,0,0.948965,0.948965,0.948965,0,0.173439,0.075926,0.096266,0,0.116576,0.116576,0.116576,0,0.009021,0.012664,0.041452,0,0.03423,0.051122,0.368591,0,0,0,0,0,0.063815,0.044553,0.030257,0,13442333,4852491,13442333,30,2,30,0,5,0.618686,0.008373,0.008373,0
179,Planet05,36,0.16,0.8,165954,Supay,160305,165955,138062,-1,0,4.5,0,-1,1,0,1,Klenfe,0,0,1,0,0,,1,974,1,1,974,1,1,1473,1,-1,GXM_Planet_292,6,3,0,0,1,1,1.1,0.03,0.4,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,0.737205,0.835528,0.781751,0,0.010398,1,0.010398,0,0.234895,0.078057,0.061907,0,0,0,0,1,1,0,0,1,0.051122,0.22331,0.25084,0,0.859174,0.585973,0.275833,0,8,1.2,0.058187,0,0.12753,0.329729,0.409826,0,5.7e-05,5.7e-05,5.7e-05,0,0.111299,0.124741,0.193972,0,2,5,4,1,0.68002,0.722673,0.632043,0,0.037029,0.56681,0.63878,0,0.965815,0.965815,0.965815,0,0.041452,0.052842,0.084642,0,11393717,7574504,11393717,30,0.2,30,0.5,1,0.766744,0.487765,0.68002,0
180,Planet06,36,0.7,0.43,135761,Asteroid Belt,160306,0,,-1,0,0.01,0,-1,2,0,0,,0,0,1,0,0,,1,975,1,1,975,1,1,975,1,-1,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
181,Planet07,36,0.71,0.47,168133,Metallic Asteroid ,160307,168134,138062,-1,0,1,0,-1,0,1,2,MatanoAsteroid1,0,0,1,0,0,,1,975,1,1,974,1,1,1515,1,70,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
182,Planet08,36,0.18,0.34,135761,Asteroid Belt,160308,0,,-1,0,0.01,0,-1,2,0,0,,0,0,1,0,0,,1,975,1,1,975,1,1,975,1,-1,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
183,Planet09,36,0.2,0.33,168135,Rocky Asteroid,160309,168136,138062,-1,0,1,0,-1,0,1,2,MatanoAsteroid2,0,0,1,0,0,,1,975,1,1,974,1,1,1516,1,70,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
184,Planet01,37,0.14,0.58,165688,Tuntau,170101,165689,136217,61,0,4.3,0,-1,1,0,1,Land,0,0,1,0,0,,1,974,1,1,974,1,1,974,1,45,GXM_Planet_089,5,1.5,0,0,1,1,1.1,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere03,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,0.74453,1,0.965815,0,3,0,1,0,0.001963,0.002586,0.015175,0,0,0,0,0,1,0,0,1,0.212044,0.019918,0.002932,0,1,0.774227,0.180144,0,3,3,0.1,0,1,11,0.6,0,1,1,1,0,0.096266,0.373615,0.523443,0,3,3,1.6,1,0.147998,0.22331,0.358654,0,0.481952,1,0.907547,0,1,1,1,0,0.001963,0.005522,0.037029,0,4677240,5272203,5272203,200,2,100,5,1,0.080219,0.173439,0.267358,0
185,Planet02,37,0.41,0.39,165930,Patashi,170102,165931,138062,-1,0,5.5,0,-1,1,0,1,Patashi,0,0,1,0,0,,1,974,1,1,974,1,1,1474,1,-1,GXM_Planet_276,0.4,15,0.6,0,1,1,0.9,0.03,2,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal02,0.38891,0.238828,0.160444,0,0,1,0,0,0.047776,0.011126,0.000638,0,0,0,0,1,1,0,0,1,0.238828,0.154152,0.063815,0,0.020951,0.007155,0.025371,0,1,0,1,0,0.2,0,0,0,2,1,0,0,0.859174,0.891262,0.867136,0,1.3,1,0.8,1,0.051122,0.038473,0.024223,0,0,0,0,0,0,0,0,0,0.017936,0.009696,0.005522,0,13669900,16115367,5272203,20,5,50,0,2,0.88318,0.625345,0.12741,0
186,Planet03,37,0.77,0.47,165932,Sylsalto,170103,165933,,-1,0,5.5,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_273,2,1,0.55,0.8,1,0.1,1.05,0.03,0,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,0.729919,0.891262,0.306635,0,2,2,2,0,0.037029,0.032876,0.016988,0,0,0,0,1,1,0,0,1,0.851252,0.796917,0.737205,0,0.075926,0.065754,0,0,5,0.2,0.25,0,0,0.2,0,0,0.579547,0.579547,0.579547,0,0.027755,0.632043,0.694081,0,6,2,3,1,0.000638,0.002263,0.166872,0,0.344026,1,0.694081,0,1,1,1,0,0.031551,0.031551,0.031551,0,5272203,7390192,6320251,20,0.1,300,0,4,0.03423,0.078057,0.186989,0
187,Planet04,37,0.77,0.09,165934,Vebinok,170104,165935,138062,-1,0,4.7,0,-1,1,0,1,Vebinok,0,0,1,0,0,,1,974,1,1,974,1,1,1475,1,-1,GXM_Planet_215,0,1,0.4,0,1,0.5,1.1,0.0081,1,1.8,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask03,BIOA_GXM10_T.GXM_PlanetNormal02,0.5,0.835528,0.965815,0,0.1,0.1,0.1,0,0.000367,0.003303,0.003697,0,1,0.464741,0.075926,0,0.000107,0.000107,0.000107,0,0.012664,0.017936,0.096266,0,0.098689,0.183549,0.006585,0,0.3,0.3,50,0,4,0.2,1,0,0.523443,0.523443,0.523443,0,0.151058,0.404541,0.84337,0,1,0.6,2,1,0.101145,0.183549,0.007155,0,0.835528,0.891262,0.65237,0,1,1,1,0,0.015175,0.009696,0.000262,0,5272203,16379042,4273415,50,4,0,0,2,0.4,0.4,0.4,0
188,Planet05,37,0.66,0.66,135761,Asteroid Belt,170105,0,,-1,0,0.01,0,-1,2,0,0,,0,0,1,0,0,,1,975,1,1,975,1,1,975,1,-1,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
189,Planet06,37,0.61,0.31,168138,Carbonaceous Asteroid ,170106,168139,138062,-1,0,1,0,-1,0,1,2,PhoenixAsteroid,0,0,1,0,0,,1,975,1,1,974,1,1,1517,1,70,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
190,Planet07,37,0.13,0.27,135761,Asteroid Belt,170107,0,,-1,0,0.01,0,-1,2,0,0,,0,0,1,0,0,,1,975,1,1,975,1,1,975,1,-1,,19,1,0.55,0,1,1,0,0.03,1,1,GXM_ContinentMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_DiffuseMask01,GXM_Atmosphere01,GXM_ContinentMask02,GXM_PlanetNormal01,0.8,1.3,1.3,1,1,0.1,2,1,0.1,0.15,0.13,1,0,0,0,1,1,0,0,1,0.04,0.7,0.05,1,0.02,0.04,0.02,1,1,0,0,0,0,1,1,0,1,0,0,0,0.173439,0.4,0.9,1,0.2,0.7,0.1,1,0.014311,0.022013,0.067725,1,0.026549,0.61907,0.071761,1,0,0,5,0,0.05,0.1,0.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,1
191,Planet01,38,0.47,0.26,165883,Metgos,170201,165884,136217,71,0,4.5,0,-1,1,0,1,Land,0,0,1,0,0,,1,974,1,1,974,1,1,974,1,49,GXM_Planet_051,1,4,0,0,1,1,1.1,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,30,20,20,0,2,1,2,0,0.20836,0.344026,0.47044,0,0,0,0,0,1,0,0,1,0.019918,0.080219,0.151058,0,0.008373,0.005028,0.010398,0,0.774227,0.812242,0.891262,0,0.044553,0,0,0,0.948965,0.948965,0.948965,0,0.14198,0.028991,0.011126,0,0.334458,0.334458,0.334458,0,0.042987,0.054592,0.086901,0,0.7593,0.774227,0.907547,0,0.982826,0.982826,0.982826,0,0.014311,0.017936,0.032876,0,13068622,5137236,13068622,20,0.05,30,0,2,0.74453,0.383775,0.180144,0
192,Planet02,38,0.37,0.4,165885,Varmalus,170202,165886,,-1,0,4.7,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_217,4,5,0.04,0,1,1,1.1,0.02,0.4,1.8,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask03,BIOA_GXM10_T.GXM_PlanetNormal02,0.65237,0.605484,0.442323,0,0.116576,0.116576,0.8,0,0.005028,0.003697,0.001433,0,5e-06,0.851252,0.95737,0,0,0,0,0,0.022013,0.001433,2.3e-05,0,0.334458,0.442323,0.420508,0,0,45,2,0,0.1,0,12,0,0.108711,0.108711,0.108711,0,0.579547,0.499505,0.373615,0,0.5,0.5,1,1,0.047776,0.007155,2.3e-05,0,0.063815,0.404541,0.089194,0,0.547994,0.645555,0.645555,0,0,0,0,0,5272203,16247479,6320251,20,3,100,5,5,0.88318,0.625345,0.124741,0
193,Planet03,38,0.79,0.61,165887,Theyar,170203,165888,,-1,0,5.8,0,-1,1,0,1,,0,0,1,0,0,,1,974,1,1,974,1,1,975,1,-1,GXM_Planet_223,8,1,0,0.4,1,0.2,1.05,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere01,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal01,0.766744,0.851252,0.95737,0,2,1,1,0,0.505433,0.547994,0.464741,0,0,0,0,1,1,0,0,1,0.659224,0.91575,0.95737,0,0.041452,0.093876,0.180144,0,0,0,0.1,0,0,0,0.08,0,0,0.22331,0.625345,0,0.9743,0.464741,0.415148,0,0.080219,0.08219,0.08219,1,0.000992,0.004116,0.010398,0,0.000805,0.001687,0.001687,0,0,0,0,0,0.139022,0.598942,0.409826,0,16115367,16247479,6320251,0,0.6,200,0,2,0.74453,0.383775,0.180144,0
194,Planet04,38,0.36,0.17,165889,Canrum,170204,165890,138062,-1,0,4.7,0,-1,1,0,1,Sywinlon,0,0,1,0,0,,1,974,1,1,974,1,1,1476,1,-1,GXM_Planet_220,10,1,1,0,1,1,1.1,0.03,1,1,BIOA_GXM10_T.GXM_ContinentMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask02,BIOA_GXM10_T.GXM_PlanetNormal02,0.511398,0.781751,0.88318,0,0.2,0.2,0.2,0,0.263175,0.186989,0.060032,0,0.464741,1,0.005028,0,1,0,0,1,0.047776,0.026549,0.013473,0,0.415148,0.275833,0.176774,0,-3,0.302126,0.302126,0,0.729919,0.121986,0.659224,0,0.004116,0.004116,0.004116,0,0.170138,0.193972,0.160444,0,0.774227,0.827726,0.774227,1,0.002263,0.001433,0.003303,0,0.585973,0.965815,0.7593,0,0.180144,1,1,0,0.00456,0.170138,0.163641,0,16115367,16115367,6320251,0,1,500,0,1.5,0.21952,0.368591,0.005028,0
195,Planet05,38,0.11,0.72,165891,Syba,170205,165892,138062,-1,0,4.2,0,-1,1,0,1,Syba,0,0,1,0,0,,1,974,1,1,974,1,1,1477,1,-1,GXM_Planet_196,7,5,0,0.98,1,0.2,1.1,0.02,0.8,1,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_DiffuseMask01,BIOA_GXM10_T.GXM_Atmosphere02,BIOA_GXM10_T.GXM_ContinentMask03,BIOA_GXM10_T.GXM_PlanetNormal02,0,0,0.047776,0,2,10,2,0,0.073828,0.073828,0.030257,0,1,0.645555,0.378676,0,0,0,0,0,0.022013,0.001433,2.3e-05,0,1,0.766744,0.20836,0,10,130,3,0,2,0.1,0,0,0.948965,0.948965,0.948965,0,0.093876,0.103634,0.075926,0,5,2,2,1,0.170138,0.329729,0.086901,0,5.7e-05,0.000107,0.000175,0,0,0.000638,0.000638,0,0.016068,0.025371,0.009696,0,4677240,5272203,5272203,100,20,500,0,10,0.003697,0.035614,0.163641,0
